product_id,current_price,demand,season,season_num,competitor_price,category,category_num,discount,sales_volume
P02356,288.0,279.0,spring,2,460.0,home,3,4.0,204
P02357,543.0,216.0,winter,1,770.0,accessories,2,30.0,123
P02358,548.0,152.0,fall,3,754.0,home,3,28.0,82
P02359,657.0,274.0,fall,3,877.0,clothing,1,23.0,120
P02360,461.0,239.0,spring,2,614.0,electronics,0,29.0,133
P02361,549.0,60.0,summer,0,312.0,home,3,16.0,11
P02362,306.0,274.0,winter,1,500.0,clothing,1,16.0,201
P02363,784.0,21.0,winter,1,383.0,accessories,2,2.0,10
P02364,237.0,214.0,summer,0,552.0,clothing,1,15.0,186
P02365,357.0,261.0,spring,2,500.0,accessories,2,24.0,175
P02366,781.0,168.0,fall,3,316.0,electronics,0,8.0,15
P02367,510.0,217.0,spring,2,297.0,clothing,1,16.0,40
P02368,439.0,264.0,fall,3,177.0,clothing,1,19.0,55
P02369,643.0,127.0,fall,3,408.0,accessories,2,11.0,24
P02370,496.0,231.0,spring,2,747.0,home,3,23.0,138
P02371,234.0,175.0,winter,1,769.0,accessories,2,1.0,143
P02372,282.0,45.0,winter,1,591.0,home,3,19.0,42
P02373,650.0,101.0,winter,1,778.0,accessories,2,15.0,35
P02374,973.0,102.0,fall,3,676.0,electronics,0,22.0,1
P02375,583.0,150.0,winter,1,360.0,home,3,22.0,32
P02376,370.0,119.0,fall,3,692.0,clothing,1,20.0,88
P02377,574.0,275.0,winter,1,594.0,home,3,22.0,114
P02378,883.0,68.0,spring,2,943.0,accessories,2,5.0,15
P02379,560.0,82.0,summer,0,602.0,accessories,2,1.0,31
P02380,757.0,124.0,fall,3,846.0,home,3,8.0,36
P02381,339.0,124.0,spring,2,553.0,clothing,1,4.0,91
P02382,316.0,34.0,fall,3,215.0,electronics,0,17.0,8
P02383,475.0,194.0,fall,3,554.0,clothing,1,21.0,102
P02384,924.0,278.0,spring,2,724.0,home,3,25.0,36
P02385,418.0,230.0,winter,1,584.0,accessories,2,20.0,133
P02386,224.0,278.0,fall,3,377.0,clothing,1,17.0,223
P02387,719.0,121.0,summer,0,625.0,accessories,2,28.0,31
P02388,981.0,279.0,summer,0,617.0,accessories,2,9.0,15
P02389,208.0,178.0,spring,2,250.0,clothing,1,9.0,115
P02390,576.0,64.0,summer,0,572.0,home,3,22.0,30
P02391,831.0,270.0,spring,2,505.0,clothing,1,9.0,21
P02392,835.0,184.0,spring,2,288.0,electronics,0,28.0,20
P02393,880.0,212.0,fall,3,780.0,accessories,2,17.0,31
P02394,782.0,28.0,spring,2,718.0,accessories,2,15.0,14
P02395,350.0,84.0,spring,2,280.0,home,3,22.0,46
P02396,918.0,200.0,winter,1,698.0,accessories,2,29.0,23
P02397,247.0,298.0,fall,3,617.0,accessories,2,5.0,247
P02398,352.0,49.0,summer,0,629.0,accessories,2,11.0,41
P02399,491.0,285.0,winter,1,260.0,clothing,1,27.0,68
P02400,778.0,236.0,winter,1,302.0,accessories,2,3.0,32
P02401,248.0,124.0,fall,3,911.0,clothing,1,19.0,99
P02402,862.0,203.0,fall,3,391.0,home,3,15.0,26
P02403,729.0,167.0,winter,1,869.0,electronics,0,27.0,59
P02404,810.0,124.0,fall,3,831.0,accessories,2,21.0,29
P02405,258.0,66.0,fall,3,918.0,electronics,0,24.0,58
P02406,365.0,106.0,spring,2,428.0,clothing,1,25.0,65
P02407,400.0,148.0,fall,3,512.0,home,3,21.0,87
P02408,344.0,277.0,spring,2,774.0,home,3,21.0,217
P02409,874.0,166.0,winter,1,557.0,clothing,1,10.0,11
P02410,637.0,91.0,winter,1,324.0,electronics,0,0.0,17
P02411,440.0,159.0,summer,0,750.0,accessories,2,4.0,96
P02412,779.0,46.0,fall,3,284.0,clothing,1,30.0,2
P02413,885.0,48.0,winter,1,655.0,clothing,1,16.0,6
P02414,759.0,290.0,spring,2,443.0,clothing,1,10.0,38
P02415,681.0,193.0,winter,1,644.0,clothing,1,13.0,58
P02416,306.0,272.0,fall,3,568.0,clothing,1,8.0,205
P02417,424.0,79.0,summer,0,355.0,home,3,9.0,32
P02418,871.0,126.0,summer,0,467.0,clothing,1,3.0,10
P02419,829.0,239.0,winter,1,222.0,home,3,1.0,24
P02420,859.0,278.0,summer,0,408.0,electronics,0,24.0,31
P02421,860.0,165.0,fall,3,507.0,accessories,2,5.0,18
P02422,630.0,71.0,fall,3,297.0,home,3,29.0,19
P02423,853.0,79.0,summer,0,374.0,accessories,2,26.0,14
P02424,617.0,53.0,spring,2,254.0,accessories,2,28.0,10
P02425,653.0,115.0,summer,0,705.0,accessories,2,25.0,35
P02426,358.0,108.0,summer,0,505.0,home,3,2.0,69
P02427,721.0,250.0,winter,1,687.0,home,3,12.0,70
P02428,848.0,294.0,spring,2,410.0,home,3,11.0,31
P02429,788.0,265.0,summer,0,720.0,electronics,0,17.0,63
P02430,275.0,130.0,winter,1,722.0,home,3,5.0,101
P02431,707.0,253.0,winter,1,219.0,electronics,0,9.0,28
P02432,639.0,297.0,winter,1,596.0,home,3,5.0,84
P02433,452.0,185.0,fall,3,596.0,home,3,29.0,95
P02434,968.0,147.0,winter,1,932.0,accessories,2,27.0,23
P02435,518.0,256.0,winter,1,406.0,clothing,1,27.0,79
P02436,461.0,126.0,fall,3,786.0,accessories,2,24.0,86
P02437,795.0,147.0,fall,3,680.0,home,3,4.0,32
P02438,856.0,214.0,winter,1,268.0,clothing,1,26.0,21
P02439,752.0,162.0,summer,0,215.0,clothing,1,14.0,17
P02440,572.0,130.0,spring,2,394.0,electronics,0,14.0,23
P02441,835.0,109.0,fall,3,206.0,clothing,1,11.0,21
P02442,365.0,270.0,spring,2,193.0,electronics,0,8.0,64
P02443,951.0,299.0,fall,3,673.0,accessories,2,12.0,24
P02444,657.0,243.0,winter,1,573.0,electronics,0,15.0,69
P02445,478.0,120.0,fall,3,897.0,home,3,20.0,70
P02446,898.0,151.0,winter,1,685.0,clothing,1,1.0,16
P02447,500.0,32.0,spring,2,544.0,home,3,16.0,10
P02448,729.0,117.0,summer,0,599.0,clothing,1,8.0,20
P02449,778.0,139.0,winter,1,406.0,clothing,1,25.0,17
P02450,416.0,218.0,spring,2,945.0,accessories,2,22.0,158
P02451,300.0,20.0,spring,2,510.0,electronics,0,18.0,9
P02452,752.0,79.0,fall,3,912.0,accessories,2,30.0,25
P02453,486.0,269.0,winter,1,755.0,electronics,0,27.0,165
P02454,365.0,159.0,spring,2,529.0,accessories,2,5.0,101
P02455,819.0,168.0,summer,0,592.0,accessories,2,25.0,23
P02456,234.0,63.0,fall,3,683.0,clothing,1,3.0,53
P02457,942.0,205.0,fall,3,623.0,accessories,2,29.0,15
P02458,939.0,127.0,spring,2,306.0,accessories,2,24.0,17
P02459,551.0,63.0,winter,1,238.0,electronics,0,14.0,15
P02460,874.0,97.0,fall,3,351.0,accessories,2,17.0,6
P02461,271.0,245.0,winter,1,611.0,clothing,1,29.0,215
P02462,846.0,181.0,spring,2,630.0,accessories,2,26.0,28
P02463,551.0,300.0,spring,2,858.0,home,3,11.0,152
P02464,268.0,272.0,winter,1,706.0,home,3,30.0,233
P02465,623.0,151.0,summer,0,603.0,electronics,0,11.0,51
P02466,906.0,163.0,fall,3,619.0,electronics,0,19.0,14
P02467,979.0,285.0,spring,2,529.0,home,3,16.0,22
P02468,759.0,128.0,summer,0,550.0,accessories,2,6.0,20
P02469,840.0,213.0,summer,0,228.0,accessories,2,29.0,28
P02470,715.0,54.0,winter,1,700.0,electronics,0,19.0,28
P02471,626.0,294.0,winter,1,945.0,clothing,1,4.0,134
P02472,737.0,206.0,winter,1,535.0,accessories,2,30.0,36
P02473,358.0,262.0,summer,0,816.0,home,3,11.0,196
P02474,347.0,283.0,fall,3,810.0,clothing,1,16.0,218
P02475,974.0,29.0,winter,1,492.0,clothing,1,1.0,3
P02476,428.0,185.0,fall,3,594.0,accessories,2,27.0,107
P02477,910.0,48.0,winter,1,201.0,clothing,1,3.0,9
P02478,760.0,290.0,summer,0,400.0,electronics,0,1.0,24
P02479,265.0,106.0,fall,3,808.0,clothing,1,13.0,88
P02480,579.0,42.0,fall,3,478.0,electronics,0,13.0,3
P02481,256.0,229.0,summer,0,643.0,accessories,2,12.0,187
P02482,457.0,65.0,fall,3,499.0,clothing,1,16.0,32
P02483,540.0,47.0,summer,0,919.0,home,3,25.0,32
P02484,328.0,45.0,summer,0,934.0,home,3,16.0,40
P02485,925.0,285.0,spring,2,608.0,electronics,0,21.0,23
P02486,370.0,194.0,winter,1,647.0,electronics,0,17.0,144
P02487,968.0,23.0,spring,2,274.0,accessories,2,2.0,1
P02488,812.0,86.0,summer,0,353.0,clothing,1,20.0,7
P02489,407.0,154.0,summer,0,917.0,electronics,0,15.0,111
P02490,552.0,74.0,fall,3,792.0,electronics,0,18.0,33
P02491,669.0,50.0,summer,0,170.0,accessories,2,5.0,7
P02492,996.0,93.0,summer,0,739.0,clothing,1,22.0,5
P02493,314.0,38.0,summer,0,712.0,clothing,1,25.0,24
P02494,462.0,175.0,winter,1,511.0,electronics,0,5.0,82
P02495,860.0,175.0,spring,2,510.0,clothing,1,17.0,19
P02496,640.0,166.0,spring,2,927.0,clothing,1,8.0,76
P02497,746.0,106.0,winter,1,265.0,clothing,1,17.0,5
P02498,651.0,39.0,winter,1,204.0,home,3,5.0,3
P02499,675.0,288.0,winter,1,441.0,clothing,1,8.0,49
P02500,485.0,62.0,spring,2,200.0,home,3,24.0,16
P02501,501.0,47.0,spring,2,934.0,clothing,1,17.0,33
P02502,509.0,279.0,summer,0,403.0,clothing,1,24.0,96
P02503,406.0,41.0,spring,2,641.0,clothing,1,15.0,23
P02504,816.0,120.0,fall,3,722.0,electronics,0,23.0,21
P02505,644.0,58.0,spring,2,374.0,electronics,0,29.0,15
P02506,868.0,189.0,winter,1,618.0,home,3,22.0,26
P02507,831.0,149.0,spring,2,252.0,clothing,1,12.0,16
P02508,253.0,175.0,summer,0,197.0,home,3,10.0,68
P02509,210.0,93.0,spring,2,886.0,clothing,1,7.0,75
P02510,855.0,109.0,winter,1,491.0,accessories,2,25.0,20
P02511,598.0,86.0,fall,3,382.0,home,3,23.0,26
P02512,846.0,255.0,winter,1,731.0,electronics,0,16.0,51
P02513,713.0,219.0,fall,3,708.0,accessories,2,8.0,64
P02514,854.0,246.0,summer,0,377.0,electronics,0,5.0,27
P02515,740.0,252.0,summer,0,671.0,accessories,2,0.0,59
P02516,435.0,285.0,spring,2,846.0,accessories,2,0.0,171
P02517,477.0,105.0,summer,0,741.0,accessories,2,12.0,58
P02518,546.0,121.0,summer,0,162.0,home,3,6.0,27
P02519,825.0,233.0,winter,1,648.0,home,3,9.0,33
P02520,302.0,127.0,winter,1,594.0,electronics,0,17.0,103
P02521,828.0,184.0,spring,2,489.0,home,3,5.0,25
P02522,715.0,110.0,spring,2,473.0,electronics,0,12.0,22
P02523,446.0,211.0,spring,2,745.0,clothing,1,4.0,131
P02524,562.0,105.0,spring,2,747.0,electronics,0,20.0,52
P02525,519.0,241.0,winter,1,306.0,electronics,0,25.0,55
P02526,831.0,120.0,spring,2,805.0,home,3,14.0,24
P02527,484.0,245.0,spring,2,724.0,electronics,0,11.0,145
P02528,347.0,79.0,summer,0,580.0,home,3,21.0,50
P02529,282.0,269.0,spring,2,704.0,electronics,0,29.0,236
P02530,604.0,67.0,fall,3,556.0,clothing,1,10.0,19
P02531,654.0,136.0,summer,0,307.0,home,3,7.0,25
P02532,941.0,246.0,winter,1,334.0,home,3,4.0,16
P02533,998.0,52.0,fall,3,947.0,clothing,1,7.0,18
P02534,359.0,63.0,spring,2,640.0,home,3,4.0,48
P02535,982.0,184.0,summer,0,685.0,electronics,0,9.0,8
P02536,658.0,244.0,spring,2,506.0,accessories,2,14.0,42
P02537,748.0,223.0,summer,0,866.0,home,3,5.0,60
P02538,698.0,191.0,spring,2,511.0,accessories,2,23.0,40
P02539,936.0,31.0,fall,3,373.0,electronics,0,17.0,1
P02540,707.0,140.0,winter,1,762.0,clothing,1,22.0,43
P02541,852.0,263.0,fall,3,353.0,home,3,2.0,22
P02542,679.0,171.0,fall,3,157.0,accessories,2,8.0,30
P02543,861.0,171.0,winter,1,621.0,clothing,1,9.0,19
P02544,312.0,207.0,summer,0,321.0,clothing,1,6.0,106
P02545,947.0,32.0,summer,0,869.0,home,3,30.0,10
P02546,776.0,110.0,winter,1,245.0,accessories,2,18.0,22
P02547,559.0,219.0,spring,2,823.0,home,3,30.0,113
P02548,539.0,93.0,summer,0,757.0,electronics,0,23.0,55
P02549,968.0,275.0,fall,3,455.0,clothing,1,25.0,19
P02550,959.0,295.0,winter,1,806.0,accessories,2,1.0,37
P02551,647.0,90.0,fall,3,407.0,home,3,25.0,19
P02552,378.0,97.0,summer,0,623.0,clothing,1,27.0,70
P02553,900.0,149.0,winter,1,449.0,home,3,7.0,13
P02554,605.0,62.0,winter,1,614.0,accessories,2,6.0,25
P02555,864.0,27.0,summer,0,763.0,electronics,0,27.0,1
P02556,394.0,32.0,summer,0,838.0,electronics,0,4.0,16
P02557,664.0,232.0,winter,1,477.0,electronics,0,3.0,53
P02558,509.0,130.0,spring,2,259.0,home,3,10.0,32
P02559,460.0,42.0,winter,1,859.0,clothing,1,25.0,33
P02560,617.0,273.0,spring,2,278.0,electronics,0,27.0,49
P02561,604.0,34.0,fall,3,286.0,electronics,0,29.0,1
P02562,341.0,149.0,spring,2,688.0,electronics,0,9.0,109
P02563,540.0,80.0,spring,2,798.0,electronics,0,0.0,41
P02564,514.0,134.0,summer,0,313.0,accessories,2,28.0,35
P02565,299.0,86.0,winter,1,498.0,accessories,2,3.0,63
P02566,442.0,268.0,fall,3,612.0,clothing,1,21.0,162
P02567,688.0,194.0,winter,1,792.0,accessories,2,30.0,71
P02568,210.0,21.0,spring,2,653.0,accessories,2,5.0,21
P02569,437.0,191.0,spring,2,300.0,accessories,2,17.0,43
P02570,759.0,73.0,spring,2,395.0,home,3,24.0,11
P02571,240.0,86.0,winter,1,259.0,accessories,2,12.0,51
P02572,876.0,121.0,spring,2,734.0,home,3,12.0,26
P02573,792.0,139.0,winter,1,947.0,home,3,0.0,22
P02574,627.0,210.0,fall,3,424.0,accessories,2,3.0,35
P02575,356.0,66.0,fall,3,216.0,home,3,3.0,17
P02576,414.0,241.0,winter,1,199.0,electronics,0,17.0,48
P02577,868.0,40.0,fall,3,664.0,clothing,1,23.0,9
P02578,660.0,177.0,summer,0,375.0,accessories,2,26.0,29
P02579,332.0,178.0,spring,2,727.0,accessories,2,17.0,135
P02580,265.0,254.0,spring,2,655.0,clothing,1,17.0,220
P02581,205.0,169.0,spring,2,304.0,accessories,2,14.0,129
P02582,724.0,276.0,summer,0,629.0,accessories,2,17.0,71
P02583,271.0,184.0,spring,2,260.0,clothing,1,14.0,98
P02584,597.0,96.0,winter,1,632.0,home,3,16.0,35
P02585,603.0,104.0,spring,2,917.0,electronics,0,28.0,48
P02586,873.0,65.0,winter,1,423.0,home,3,4.0,2
P02587,776.0,66.0,fall,3,304.0,electronics,0,10.0,13
P02588,328.0,232.0,winter,1,800.0,clothing,1,15.0,187
P02589,664.0,78.0,winter,1,316.0,home,3,19.0,16
P02590,404.0,73.0,winter,1,168.0,home,3,1.0,16
P02591,986.0,31.0,spring,2,494.0,electronics,0,16.0,5
P02592,966.0,211.0,summer,0,884.0,electronics,0,0.0,26
P02593,464.0,25.0,summer,0,718.0,electronics,0,17.0,12
P02594,735.0,163.0,winter,1,443.0,electronics,0,16.0,18
P02595,991.0,280.0,spring,2,794.0,accessories,2,24.0,26
P02596,451.0,92.0,summer,0,611.0,clothing,1,30.0,52
P02597,487.0,193.0,fall,3,487.0,electronics,0,17.0,84
P02598,362.0,251.0,fall,3,601.0,home,3,18.0,186
P02599,293.0,289.0,spring,2,493.0,home,3,24.0,231
P02600,980.0,241.0,fall,3,866.0,home,3,4.0,33
P02601,308.0,71.0,fall,3,780.0,electronics,0,29.0,60
P02602,534.0,135.0,fall,3,914.0,clothing,1,12.0,74
P02603,436.0,45.0,summer,0,234.0,accessories,2,23.0,3
P02604,579.0,72.0,fall,3,846.0,electronics,0,22.0,39
P02605,634.0,48.0,winter,1,886.0,electronics,0,30.0,19
P02606,681.0,38.0,winter,1,809.0,accessories,2,29.0,10
P02607,223.0,298.0,fall,3,538.0,clothing,1,5.0,244
P02608,851.0,136.0,winter,1,941.0,electronics,0,12.0,32
P02609,315.0,125.0,summer,0,376.0,home,3,17.0,75
P02610,680.0,246.0,spring,2,435.0,home,3,29.0,49
P02611,590.0,205.0,winter,1,433.0,electronics,0,28.0,56
P02612,735.0,280.0,fall,3,842.0,clothing,1,3.0,80
P02613,277.0,35.0,spring,2,258.0,home,3,8.0,5
P02614,778.0,292.0,spring,2,284.0,home,3,22.0,39
P02615,371.0,179.0,fall,3,440.0,accessories,2,2.0,95
P02616,210.0,269.0,winter,1,764.0,clothing,1,21.0,250
P02617,998.0,243.0,summer,0,862.0,electronics,0,23.0,26
P02618,326.0,275.0,winter,1,657.0,accessories,2,23.0,229
P02619,806.0,199.0,winter,1,778.0,accessories,2,7.0,46
P02620,290.0,39.0,summer,0,178.0,accessories,2,12.0,4
P02621,851.0,131.0,spring,2,543.0,clothing,1,23.0,10
P02622,741.0,139.0,summer,0,176.0,clothing,1,25.0,18
P02623,730.0,213.0,summer,0,616.0,clothing,1,30.0,51
P02624,856.0,130.0,fall,3,162.0,electronics,0,21.0,12
P02625,645.0,229.0,fall,3,703.0,clothing,1,10.0,84
P02626,588.0,20.0,winter,1,594.0,accessories,2,30.0,10
P02627,870.0,77.0,fall,3,373.0,home,3,9.0,5
P02628,241.0,112.0,summer,0,612.0,electronics,0,10.0,97
P02629,452.0,240.0,summer,0,170.0,electronics,0,2.0,45
P02630,328.0,230.0,fall,3,536.0,electronics,0,24.0,177
P02631,258.0,251.0,fall,3,797.0,accessories,2,13.0,214
P02632,861.0,281.0,fall,3,475.0,clothing,1,13.0,30
P02633,665.0,122.0,summer,0,882.0,accessories,2,29.0,54
P02634,485.0,69.0,spring,2,616.0,home,3,18.0,40
P02635,715.0,129.0,spring,2,806.0,clothing,1,27.0,49
P02636,665.0,107.0,fall,3,671.0,home,3,27.0,40
P02637,976.0,39.0,winter,1,374.0,electronics,0,30.0,9
P02638,543.0,33.0,winter,1,802.0,electronics,0,3.0,8
P02639,840.0,152.0,spring,2,624.0,accessories,2,30.0,24
P02640,580.0,53.0,fall,3,767.0,clothing,1,25.0,25
P02641,977.0,227.0,summer,0,929.0,electronics,0,0.0,27
P02642,888.0,218.0,winter,1,855.0,accessories,2,1.0,41
P02643,451.0,99.0,winter,1,607.0,home,3,5.0,54
P02644,254.0,90.0,summer,0,789.0,accessories,2,29.0,82
P02645,661.0,174.0,summer,0,362.0,clothing,1,12.0,30
P02646,655.0,97.0,fall,3,812.0,clothing,1,13.0,30
P02647,281.0,97.0,summer,0,630.0,clothing,1,27.0,92
P02648,297.0,191.0,summer,0,329.0,electronics,0,0.0,105
P02649,347.0,52.0,summer,0,687.0,accessories,2,27.0,49
P02650,527.0,295.0,spring,2,676.0,home,3,24.0,146
P02651,354.0,26.0,summer,0,171.0,clothing,1,7.0,2
P02652,388.0,179.0,winter,1,494.0,accessories,2,17.0,105
P02653,692.0,259.0,fall,3,726.0,electronics,0,13.0,82
P02654,461.0,43.0,fall,3,912.0,home,3,1.0,24
P02655,278.0,233.0,fall,3,170.0,home,3,23.0,63
P02656,598.0,89.0,spring,2,894.0,home,3,11.0,44
P02657,962.0,235.0,winter,1,557.0,electronics,0,26.0,25
P02658,807.0,123.0,summer,0,636.0,clothing,1,23.0,30
P02659,458.0,234.0,winter,1,677.0,electronics,0,0.0,126
P02660,970.0,73.0,fall,3,565.0,home,3,29.0,1
P02661,813.0,222.0,summer,0,421.0,accessories,2,20.0,25
P02662,750.0,64.0,fall,3,354.0,home,3,14.0,17
P02663,983.0,217.0,fall,3,447.0,accessories,2,10.0,19
P02664,299.0,235.0,fall,3,821.0,electronics,0,17.0,193
P02665,557.0,203.0,winter,1,702.0,electronics,0,16.0,92
P02666,578.0,46.0,winter,1,257.0,electronics,0,2.0,13
P02667,419.0,185.0,fall,3,786.0,accessories,2,14.0,137
P02668,618.0,293.0,fall,3,301.0,electronics,0,12.0,49
P02669,322.0,122.0,summer,0,162.0,clothing,1,2.0,20
P02670,620.0,123.0,fall,3,864.0,home,3,12.0,49
P02671,429.0,264.0,fall,3,228.0,clothing,1,25.0,64
P02672,888.0,188.0,fall,3,703.0,accessories,2,8.0,24
P02673,261.0,135.0,fall,3,318.0,electronics,0,9.0,94
P02674,683.0,160.0,winter,1,398.0,home,3,0.0,20
P02675,826.0,144.0,fall,3,270.0,electronics,0,26.0,16
P02676,901.0,44.0,spring,2,536.0,electronics,0,1.0,1
P02677,772.0,213.0,fall,3,588.0,home,3,24.0,43
P02678,966.0,119.0,winter,1,421.0,home,3,13.0,4
P02679,681.0,24.0,spring,2,449.0,clothing,1,4.0,2
P02680,717.0,38.0,spring,2,870.0,clothing,1,24.0,6
P02681,353.0,189.0,fall,3,622.0,clothing,1,21.0,138
P02682,290.0,293.0,fall,3,307.0,clothing,1,9.0,172
P02683,724.0,273.0,winter,1,782.0,clothing,1,25.0,96
P02684,653.0,140.0,spring,2,376.0,accessories,2,18.0,27
P02685,939.0,51.0,spring,2,570.0,accessories,2,7.0,6
P02686,796.0,168.0,winter,1,173.0,electronics,0,12.0,17
P02687,843.0,285.0,fall,3,891.0,electronics,0,8.0,63
P02688,708.0,56.0,summer,0,687.0,clothing,1,17.0,17
P02689,381.0,196.0,summer,0,719.0,electronics,0,24.0,147
P02690,584.0,32.0,spring,2,926.0,accessories,2,3.0,19
P02691,772.0,202.0,spring,2,787.0,accessories,2,7.0,46
P02692,929.0,164.0,fall,3,936.0,electronics,0,4.0,38
P02693,603.0,284.0,summer,0,689.0,clothing,1,28.0,129
P02694,444.0,107.0,spring,2,277.0,accessories,2,5.0,19
P02695,940.0,65.0,fall,3,243.0,home,3,19.0,6
P02696,789.0,138.0,summer,0,852.0,home,3,4.0,32
P02697,859.0,38.0,winter,1,570.0,electronics,0,27.0,7
P02698,848.0,239.0,spring,2,421.0,clothing,1,0.0,23
P02699,669.0,252.0,winter,1,633.0,electronics,0,30.0,71
P02700,621.0,113.0,summer,0,154.0,clothing,1,27.0,16
P02701,263.0,270.0,fall,3,306.0,clothing,1,18.0,181
P02702,211.0,269.0,fall,3,201.0,home,3,29.0,160
P02703,411.0,251.0,summer,0,392.0,accessories,2,3.0,105
P02704,440.0,65.0,winter,1,812.0,accessories,2,0.0,43
P02705,691.0,65.0,fall,3,923.0,electronics,0,28.0,31
P02706,411.0,33.0,spring,2,569.0,electronics,0,18.0,20
P02707,891.0,104.0,winter,1,574.0,clothing,1,3.0,1
P02708,536.0,22.0,winter,1,229.0,accessories,2,13.0,1
P02709,371.0,47.0,spring,2,844.0,clothing,1,13.0,24
P02710,870.0,176.0,summer,0,503.0,home,3,8.0,10
P02711,362.0,194.0,fall,3,768.0,home,3,18.0,148
P02712,663.0,133.0,winter,1,815.0,clothing,1,10.0,50
P02713,695.0,269.0,fall,3,442.0,clothing,1,15.0,47
P02714,898.0,78.0,fall,3,866.0,clothing,1,18.0,14
P02715,593.0,222.0,winter,1,265.0,clothing,1,3.0,34
P02716,901.0,258.0,summer,0,678.0,clothing,1,8.0,36
P02717,506.0,253.0,winter,1,629.0,home,3,24.0,139
P02718,966.0,114.0,summer,0,437.0,home,3,16.0,13
P02719,381.0,160.0,spring,2,817.0,home,3,14.0,117
P02720,827.0,132.0,summer,0,626.0,electronics,0,7.0,18
P02721,992.0,128.0,summer,0,174.0,home,3,25.0,2
P02722,708.0,116.0,winter,1,580.0,accessories,2,12.0,22
P02723,906.0,35.0,fall,3,427.0,accessories,2,0.0,1
P02724,744.0,63.0,fall,3,466.0,clothing,1,1.0,1
P02725,762.0,249.0,summer,0,787.0,home,3,9.0,64
P02726,822.0,127.0,summer,0,507.0,clothing,1,26.0,14
P02727,962.0,236.0,winter,1,425.0,clothing,1,20.0,24
P02728,792.0,279.0,summer,0,839.0,accessories,2,26.0,67
P02729,942.0,215.0,winter,1,493.0,accessories,2,12.0,17
P02730,425.0,114.0,spring,2,580.0,clothing,1,30.0,65
P02731,943.0,75.0,summer,0,708.0,accessories,2,10.0,1
P02732,931.0,51.0,spring,2,861.0,clothing,1,13.0,5
P02733,634.0,250.0,summer,0,712.0,clothing,1,15.0,94
P02734,620.0,28.0,summer,0,588.0,clothing,1,27.0,16
P02735,752.0,210.0,spring,2,611.0,electronics,0,28.0,44
P02736,219.0,219.0,spring,2,419.0,accessories,2,5.0,178
P02737,752.0,180.0,winter,1,858.0,accessories,2,1.0,47
P02738,595.0,106.0,winter,1,580.0,home,3,25.0,36
P02739,823.0,40.0,spring,2,170.0,accessories,2,4.0,1
P02740,303.0,95.0,summer,0,292.0,home,3,18.0,46
P02741,390.0,160.0,winter,1,909.0,clothing,1,6.0,115
P02742,215.0,145.0,summer,0,502.0,electronics,0,27.0,123
P02743,318.0,270.0,fall,3,614.0,clothing,1,27.0,220
P02744,591.0,103.0,winter,1,617.0,clothing,1,16.0,38
P02745,623.0,67.0,winter,1,662.0,clothing,1,4.0,27
P02746,327.0,97.0,winter,1,613.0,home,3,11.0,73
P02747,328.0,49.0,fall,3,543.0,electronics,0,18.0,38
P02748,770.0,155.0,spring,2,935.0,clothing,1,26.0,45
P02749,758.0,159.0,summer,0,902.0,home,3,17.0,40
P02750,227.0,60.0,fall,3,207.0,clothing,1,27.0,31
P02751,295.0,69.0,spring,2,275.0,electronics,0,11.0,33
P02752,208.0,277.0,winter,1,610.0,clothing,1,2.0,237
P02753,440.0,289.0,spring,2,201.0,clothing,1,25.0,61
P02754,430.0,153.0,spring,2,884.0,accessories,2,3.0,110
P02755,987.0,253.0,spring,2,418.0,home,3,14.0,17
P02756,482.0,147.0,summer,0,245.0,electronics,0,14.0,28
P02757,913.0,123.0,spring,2,422.0,home,3,10.0,6
P02758,957.0,273.0,spring,2,472.0,accessories,2,1.0,18
P02759,974.0,114.0,spring,2,722.0,clothing,1,17.0,10
P02760,924.0,236.0,spring,2,842.0,electronics,0,2.0,33
P02761,398.0,80.0,fall,3,282.0,electronics,0,17.0,26
P02762,277.0,287.0,fall,3,238.0,home,3,13.0,128
P02763,371.0,260.0,spring,2,834.0,clothing,1,5.0,185
P02764,665.0,32.0,spring,2,154.0,accessories,2,1.0,3
P02765,779.0,166.0,spring,2,506.0,clothing,1,0.0,28
P02766,614.0,259.0,winter,1,492.0,home,3,7.0,57
P02767,647.0,108.0,spring,2,353.0,electronics,0,9.0,28
P02768,285.0,114.0,spring,2,823.0,electronics,0,30.0,96
P02769,299.0,44.0,fall,3,722.0,clothing,1,19.0,31
P02770,206.0,291.0,fall,3,620.0,clothing,1,17.0,260
P02771,398.0,185.0,fall,3,613.0,clothing,1,19.0,123
P02772,703.0,269.0,summer,0,646.0,clothing,1,10.0,69
P02773,285.0,106.0,winter,1,851.0,accessories,2,17.0,91
P02774,241.0,161.0,spring,2,212.0,accessories,2,26.0,81
P02775,583.0,153.0,fall,3,705.0,accessories,2,15.0,63
P02776,819.0,298.0,summer,0,388.0,accessories,2,4.0,28
P02777,633.0,145.0,spring,2,689.0,home,3,6.0,57
P02778,606.0,160.0,spring,2,347.0,electronics,0,21.0,31
P02779,681.0,122.0,fall,3,930.0,electronics,0,1.0,39
P02780,862.0,245.0,spring,2,832.0,home,3,10.0,44
P02781,215.0,82.0,spring,2,179.0,home,3,12.0,31
P02782,843.0,273.0,spring,2,815.0,accessories,2,19.0,71
P02783,346.0,199.0,fall,3,358.0,clothing,1,23.0,110
P02784,475.0,59.0,summer,0,212.0,electronics,0,27.0,4
